MPID	Title	BrandorManufacturer	MPN	UPC	ISBN	MerchantSKU	ProductURL	Price	StockStatus	Description	ImageURL	Shipping	MerchantCategory	BingCategory	ShippingWeight	Condition	PricewithDiscount	DealStartDateTime	DealExpirationDateTime	Tax	bingads_grouping	bingads_label	bingads_publish	bingads_redirect	DealURL	Shipping
6013	Anti-Skid - Shoes For Crews - Zeke - Black / Men's Casual Shoes	Shoes For Crews	6013			6013	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=6013&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c6013	29	In Stock	"The Zeke gives you the features you need at a price youll appreciate. Zeke's low-profile, leather and man-made upper is lightweight and flexible. The padded collar, cushioned insole and mesh sock lining help you stay comfortable all day and our patented SFC Mighty Grip® outsole provides superior slip resistance."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
6016	Slip Resistant - Shoes For Crews - SFC Flex - Black / Men's Casual Shoes	Shoes For Crews	6016			6016	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=6016&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c6016	38.98	In Stock	"Enjoy safety, comfort and affordability with the SFC Flex. Easy to wear and easy to afford, the SFC Flex goes with almost any uniform. Featuring our patented SFC Mighty Grip® outsole, it is water-resistant and 100% vegan. The breathable mesh and man-made upper is paired with a removable cushioned insole providing you with all-day comfort."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
6017	Skid Resistant - Shoes For Crews - Back Court II - Men's / Black Casual Shoes	Shoes For Crews	6017			6017	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=6017&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c6017	41.98	In Stock	"We've got your back with the Back Court II. This water-resistant shoe has a breathable, nylon mesh upper with man-made overlays. It offers a removable cushion insole, reinforced toe and heel, and our patented SFC Mighty Grip® slip-resistant outsole. 100% vegan."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
6044	Non Slip - Shoes For Crews - Ollie - Black / Men's Casual Shoes	Shoes For Crews	6044			6044	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=6044&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c6044	47.98	In Stock	"Our best-selling, genuine leather slip-on. Designed with your comfort and safety in mind, the stylish Ollie is made of water-resistant, genuine leather with detailed contour stitching and elastic insets for a great fit. Our patented SFC Mighty Grip® outsole helps keep you safely on your feet while the removable cushioned insole keeps you comfortable."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
6044W	No Slip - Shoes For Crews - Ollie - Black / Men's Casual Shoes	Shoes For Crews	6044W			6044W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=6044&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c6044W	47.98	In Stock	"Our best-selling, genuine leather slip-on. Designed with your comfort and safety in mind, the stylish Ollie is made of water-resistant, genuine leather with detailed contour stitching and elastic insets for a great fit. Our patented SFC Mighty Grip® outsole helps keep you safely on your feet while the removable cushioned insole keeps you comfortable."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
6046	Non Slip - Shoes For Crews - Saratoga - Canvas - Black / Men's Casual Shoes	Shoes For Crews	6046			6046	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=6046&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c6046	59.98	In Stock	"A lightweight, flexible style in easy-to-clean, water-resistant canvas. This cool lace-up is vegan friendly, featuring a water-resistant canvas upper that cleans easily. Add to that a lightweight, flexible midsole, cushioned insole, and the patented SFC Mighty Grip® outsole and this shoe is the perfect addition to any wardrobe."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
6047	Slip Resistant - Shoes For Crews - Ollie - Canvas - Black / Men's Casual Shoes	Shoes For Crews	6047			6047	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=6047&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c6047	47.98	In Stock	"Ollie's water-resistant canvas is easy to love, easy to clean. We blended a water-resistant canvas upper with a great casual style and created this lightweight, flexible slip-on with elastic insets for a snug fit. Our patented SFC Mighty Grip® outsole and a removable cushioned insole help keep you safe and comfortable."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
6050	Slip Proof - Shoes For Crews - Eastside - Black / Men's Casual Shoes	Shoes For Crews	6050			6050	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=6050&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c6050	47.98	In Stock	"Comfort combined with the support of a running shoe. Move through a full day's work in casual comfort with this lightweight, water-resistant, genuine leather style. Features include our patented SFC Mighty Grip® outsole, a cushioned insole, enhanced heel counter, stitch-reinforced toe, and padded collar. Look good and feel great!"	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
6053	Slip Resistant - Shoes For Crews - Cabbie - Black Casual Shoes	Shoes For Crews	6053			6053	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=6053&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c6053	59.98	In Stock	"Casual comfort that really steps up and delivers. Made of a water-repellent canvas with tonal stitching, the mid-top Cabbie is easy to wear. The removable, dual-density, cushioned insole and the padded collar and tongue provide ample comfort and support. Our patented SFC Mighty Grip® outsole helps keep you firmly on your feet. 100% vegan."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
6054	No Slip - Shoes For Crews - Old School Low-Rider II - Leather - Black / Men's Casual Shoes	Shoes For Crews	6054			6054	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=6054&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c6054	47.98	In Stock	"Take a fun, spirited look to work with this old school style. Designed for long shifts, the Old School Low-Rider II features our patented SFC Mighty Grip® outsole, a cushioned insole and a stitch reinforced toe. This popular style comes in durable, water-resistant, genuine leather."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
6055	Anti-Skid - Shoes For Crews - Old School Low-Rider II - Canvas - Black / Men's Casual Shoes	Shoes For Crews	6055			6055	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=6055&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c6055	47.98	In Stock	"A fun, casual style in easy-to-wear canvas. This lightweight canvas shoe can take you to work or play. The water-resistant canvas upper is easy to clean, with a stitch-reinforced toe. The patented SFC Mighty Grip® outsole and cushioned insole help keep you safe and comfortable. This canvas style is 100% vegan."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
6056	Slip Proof - Shoes For Crews - Old School Classic II - Leather - Black Casual Shoes	Shoes For Crews	6056			6056	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=6056&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c6056	49.98	In Stock	"Our vintage design delivers state-of-the-art performance. Your favorite high-top style now provides the safety and support you need for everyday wear. This water-resistant, genuine leather shoe features our patented SFC Mighty Grip® outsole and a cushioned insole for long-lasting comfort and durability."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
6056W	Anti Slip - Shoes For Crews - Old School Classic II - Leather - Black Casual Shoes	Shoes For Crews	6056W			6056W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=6056&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c6056W	49.98	In Stock	"Our vintage design delivers state-of-the-art performance. Your favorite high-top style now provides the safety and support you need for everyday wear. This water-resistant, genuine leather shoe features our patented SFC Mighty Grip® outsole and a cushioned insole for long-lasting comfort and durability."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
6057	No Slip - Shoes For Crews - Old School Classic II - Canvas - Black Casual Shoes	Shoes For Crews	6057			6057	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=6057&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c6057	49.98	In Stock	"Your favorite high-top style in water-resistant canvas. Enjoy everything you already love about the Old School Classic II in a easy-to-clean, water-resistant canvas. Completely vegan, the canvas Old School Classic II has all the features you count on our patented SFC Mighty Grip® outsole, a cushioned insole, and a stitch-reinforced toe."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
6057W	Skid Resistant - Shoes For Crews - Old School Classic II - Canvas - Black Casual Shoes	Shoes For Crews	6057W			6057W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=6057&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c6057W	49.98	In Stock	"Your favorite high-top style in water-resistant canvas. Enjoy everything you already love about the Old School Classic II in a easy-to-clean, water-resistant canvas. Completely vegan, the canvas Old School Classic II has all the features you count on our patented SFC Mighty Grip® outsole, a cushioned insole, and a stitch-reinforced toe."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
6107	Skid Resistant - Shoes For Crews - Falcon - White / Men's Athletic Shoes	Shoes For Crews	6107			6107	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=6107&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c6107	39.98	In Stock	"This breathable, cross-trainer-inspired shoe delivers maximum comfort. Tackle your longest shifts in these leather shoes that feature our patented SFC Mighty Grip® outsole. Features include a removable cushioned insole, padded ankle collar and an enhanced heel counter for added comfort."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
6107W	Skid Resistant - Shoes For Crews - Falcon - White / Men's Athletic Shoes	Shoes For Crews	6107W			6107W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=6107&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c6107W	39.98	In Stock	"This breathable, cross-trainer-inspired shoe delivers maximum comfort. Tackle your longest shifts in these leather shoes that feature our patented SFC Mighty Grip® outsole. Features include a removable cushioned insole, padded ankle collar and an enhanced heel counter for added comfort."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
6147	Skid Resistant - Shoes For Crews - Ollie - Canvas - Blue / Men's Casual Shoes	Shoes For Crews	6147			6147	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=6147&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c6147	47.98	In Stock	"Ollie's water-resistant canvas is easy to love, easy to clean. We blended a water-resistant canvas upper with a great casual style and created this lightweight, flexible slip-on with elastic insets for a snug fit. Our patented SFC Mighty Grip® outsole and a removable cushioned insole help keep you safe and comfortable."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
6150	Anti Slip - Shoes For Crews - Eastside - White / Men's Casual Shoes	Shoes For Crews	6150			6150	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=6150&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c6150	47.98	In Stock	"Comfort combined with the support of a running shoe. Move through a full day's work in casual comfort with this lightweight, water-resistant, genuine leather style. Features include our patented SFC Mighty Grip® outsole, a cushioned insole, enhanced heel counter, stitch-reinforced toe, and padded collar. Look good and feel great!"	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
